SEGMENT	SAMPLE_POS	REF_POS
PB1	1832	1832	
PB1	1833	1833	
PB1	1834	1834	
PB1	1835	1835	
PB1	1836	1836	
PB1	1837	1837	
PB1	1838	1838	
PB1	1839	1839	
PB1	1840	1840	
PB1	1841	1841	
PB1	1842	1842	
PB1	1843	1843	
PB1	1844	1844	
PB1	1845	1845	
PB1	1846	1846	
PB1	1847	1847	
PB1	1848	1848	
PB1	1849	1849	
PB1	1850	1850	
PB1	1851	1851	
PB1	1852	1852	
PB1	1853	1853	
PB1	1854	1854	
PB1	1855	1855	
PB1	1856	1856	
PB1	1857	1857	
PB1	1858	1858	
PB1	1859	1859	
PB1	1860	1860	
PB1	1861	1861	
PB1	1862	1862	
PB1	1863	1863	
PB1	1864	1864	
PB1	1865	1865	
PB1	1866	1866	
PB1	1867	1867	
PB1	1868	1868	
PB1	1869	1869	
PB1	1870	1870	
PB1	1871	1871	
PB1	1872	1872	
PB1	1873	1873	
PB1	1874	1874	
PB1	1875	1875	
PB1	1876	1876	
PB1	1877	1877	
PB1	1878	1878	
PB1	1879	1879	
PB1	1880	1880	
PB1	1881	1881	
PB1	1882	1882	
PB1	1883	1883	
PB1	1884	1884	
PB1	1885	1885	
PB1	1886	1886	
PB1	1887	1887	
PB1	1888	1888	
PB1	1889	1889	
PB1	1890	1890	
PB1	1891	1891	
PB1	1892	1892	
PB1	1893	1893	
PB1	1894	1894	
PB1	1895	1895	
PB1	1896	1896	
PB1	1897	1897	
PB1	1898	1898	
PB1	1899	1899	
PB1	1900	1900	
PB1	1901	1901	
PB1	1902	1902	
PB1	1903	1903	
PB1	1904	1904	
PB1	1905	1905	
PB1	1906	1906	
PB1	1907	1907	
PB1	1908	1908	
PB1	1909	1909	
PB1	1910	1910	
PB1	1911	1911	
PB1	1912	1912	
PB1	1913	1913	
PB1	1914	1914	
PB1	1915	1915	
PB1	1916	1916	
PB1	1917	1917	
PB1	1918	1918	
PB1	1919	1919	
PB1	1920	1920	
PB1	1921	1921	
PB1	1922	1922	
PB1	1923	1923	
PB1	1924	1924	
PB1	1925	1925	
PB1	1926	1926	
PB1	1927	1927	
PB1	1928	1928	
PB1	1929	1929	
PB1	1930	1930	
PB1	1931	1931	
PB1	1932	1932	
PB1	1933	1933	
PB1	1934	1934	
PB1	1935	1935	
PB1	1936	1936	
PB1	1937	1937	
PB1	1938	1938	
PB1	1939	1939	
PB1	1940	1940	
PB1	1941	1941	
PB1	1942	1942	
PB1	1943	1943	
PB1	1944	1944	
PB1	1945	1945	
PB1	1946	1946	
PB1	1947	1947	
PB1	1948	1948	
PB1	1949	1949	
PB1	1950	1950	
PB1	1951	1951	
PB1	1952	1952	
PB1	1953	1953	
PB1	1954	1954	
PB1	1955	1955	
PB1	1956	1956	
PB1	1957	1957	
PB1	1958	1958	
PB1	1959	1959	
PB1	1960	1960	
PB1	1961	1961	
PB1	1962	1962	
PB1	1963	1963	
PB1	1964	1964	
PB1	1965	1965	
PB1	1966	1966	
PB1	1967	1967	
PB1	1968	1968	
PB1	1969	1969	
PB1	1970	1970	
PB1	1971	1971	
PB1	1972	1972	
PB1	1973	1973	
PB1	1974	1974	
PB1	1975	1975	
PB1	1976	1976	
PB1	1977	1977	
PB1	1978	1978	
PB1	1979	1979	
PB1	1980	1980	
PB1	1981	1981	
PB1	1982	1982	
PB1	1983	1983	
PB1	1984	1984	
PB1	1985	1985	
PB1	1986	1986	
PB1	1987	1987	
PB1	1988	1988	
PB1	1989	1989	
PB1	1990	1990	
PB1	1991	1991	
PB1	1992	1992	
PB1	1993	1993	
PB1	1994	1994	
PB1	1995	1995	
PB1	1996	1996	
PB1	1997	1997	
PB1	1998	1998	
PB1	1999	1999	
PB1	2000	2000	
PB1	2001	2001	
PB1	2002	2002	
PB1	2003	2003	
PB1	2004	2004	
PB1	2005	2005	
PB1	2006	2006	
PB1	2007	2007	
PB1	2008	2008	
PB1	2009	2009	
PB1	2010	2010	
PB1	2011	2011	
PB1	2012	2012	
PB1	2013	2013	
PB1	2014	2014	
PB1	2015	2015	
PB1	2016	2016	
PB1	2017	2017	
PB1	2018	2018	
PB1	2019	2019	
PB1	2020	2020	
PB1	2021	2021	
PB1	2022	2022	
PB1	2023	2023	
PB1	2024	2024	
PB1	2025	2025	
PB1	2026	2026	
PB1	2027	2027	
PB1	2028	2028	
PB1	2029	2029	
PB1	2030	2030	
PB1	2031	2031	
PB1	2032	2032	
PB1	2033	2033	
PB1	2034	2034	
PB1	2035	2035	
PB1	2036	2036	
PB1	2037	2037	
PB1	2038	2038	
PB1	2039	2039	
PB1	2040	2040	
PB1	2041	2041	
PB1	2042	2042	
PB1	2043	2043	
PB1	2044	2044	
PB1	2045	2045	
PB1	2046	2046	
PB1	2047	2047	
PB1	2048	2048	
PB1	2049	2049	
PB1	2050	2050	
PB1	2051	2051	
PB1	2052	2052	
PB1	2053	2053	
PB1	2054	2054	
PB1	2055	2055	
PB1	2056	2056	
PB1	2057	2057	
PB1	2058	2058	
PB1	2059	2059	
PB1	2060	2060	
PB1	2061	2061	
PB1	2062	2062	
PB1	2063	2063	
PB1	2064	2064	
PB1	2065	2065	
PB1	2066	2066	
PB1	2067	2067	
PB1	2068	2068	
PB1	2069	2069	
PB1	2070	2070	
PB1	2071	2071	
PB1	2072	2072	
PB1	2073	2073	
PB1	2074	2074	
PB1	2075	2075	
PB1	2076	2076	
PB1	2077	2077	
PB1	2078	2078	
PB1	2079	2079	
PB1	2080	2080	
PB1	2081	2081	
PB1	2082	2082	
PB1	2083	2083	
PB1	2084	2084	
PB1	2085	2085	
PB1	2086	2086	
PB1	2087	2087	
PB1	2088	2088	
PB1	2089	2089	
PB1	2090	2090	
PB1	2091	2091	
PB1	2092	2092	
PB1	2093	2093	
PB1	2094	2094	
PB1	2095	2095	
PB1	2096	2096	
PB1	2097	2097	
PB1	2098	2098	
PB1	2099	2099	
PB1	2100	2100	
PB1	2101	2101	
PB1	2102	2102	
PB1	2103	2103	
PB1	2104	2104	
PB1	2105	2105	
PB1	2106	2106	
PB1	2107	2107	
PB1	2108	2108	
PB1	2109	2109	
PB1	2110	2110	
PB1	2111	2111	
PB1	2112	2112	
PB1	2113	2113	
PB1	2114	2114	
PB1	2115	2115	
PB1	2116	2116	
PB1	2117	2117	
PB1	2118	2118	
PB1	2119	2119	
PB1	2120	2120	
PB1	2121	2121	
PB1	2122	2122	
PB1	2123	2123	
PB1	2124	2124	
PB1	2125	2125	
PB1	2126	2126	
PB1	2127	2127	
PB1	2128	2128	
PB1	2129	2129	
PB1	2130	2130	
PB1	2131	2131	
PB1	2132	2132	
PB1	2133	2133	
PB1	2134	2134	
PB1	2135	2135	
PB1	2136	2136	
PB1	2137	2137	
PB1	2138	2138	
PB1	2139	2139	
PB1	2140	2140	
PB1	2141	2141	
PB1	2142	2142	
PB1	2143	2143	
PB1	2144	2144	
PB1	2145	2145	
PB1	2146	2146	
PB1	2147	2147	
PB1	2148	2148	
PB1	2149	2149	
PB1	2150	2150	
PB1	2151	2151	
PB1	2152	2152	
PB1	2153	2153	
PB1	2154	2154	
PB1	2155	2155	
PB1	2156	2156	
PB1	2157	2157	
PB1	2158	2158	
PB1	2159	2159	
PB1	2160	2160	
PB1	2161	2161	
PB1	2162	2162	
PB1	2163	2163	
PB1	2164	2164	
PB1	2165	2165	
PB1	2166	2166	
PB1	2167	2167	
PB1	2168	2168	
PB1	2169	2169	
PB1	2170	2170	
PB1	2171	2171	
PB1	2172	2172	
PB1	2173	2173	
PB1	2174	2174	
PB1	2175	2175	
PB1	2176	2176	
PB1	2177	2177	
PB1	2178	2178	
PB1	2179	2179	
PB1	2180	2180	
PB1	2181	2181	
PB1	2182	2182	
PB1	2183	2183	
PB1	2184	2184	
PB1	2185	2185	
PB1	2186	2186	
PB1	2187	2187	
PB1	2188	2188	
PB1	2189	2189	
PB1	2190	2190	
PB1	2191	2191	
PB1	2192	2192	
PB1	2193	2193	
PB1	2194	2194	
PB1	2195	2195	
PB1	2196	2196	
PB1	2197	2197	
PB1	2198	2198	
PB1	2199	2199	
PB1	2200	2200	
PB1	2201	2201	
PB1	2202	2202	
PB1	2203	2203	
PB1	2204	2204	
PB1	2205	2205	
PB1	2206	2206	
PB1	2207	2207	
PB1	2208	2208	
PB1	2209	2209	
PB1	2210	2210	
PB1	2211	2211	
PB1	2212	2212	
PB1	2213	2213	
PB1	2214	2214	
PB1	2215	2215	
PB1	2216	2216	
PB1	2217	2217	
PB1	2218	2218	
PB1	2219	2219	
PB1	2220	2220	
PB1	2221	2221	
PB1	2222	2222	
PB1	2223	2223	
PB1	2224	2224	
PB1	2225	2225	
PB1	2226	2226	
PB1	2227	2227	
PB1	2228	2228	
PB1	2229	2229	
PB1	2230	2230	
PB1	2231	2231	
PB1	2232	2232	
PB1	2233	2233	
PB1	2234	2234	
PB1	2235	2235	
PB1	2236	2236	
PB1	2237	2237	
PB1	2238	2238	
PB1	2239	2239	
PB1	2240	2240	
PB1	2241	2241	
PB1	2242	2242	
PB1	2243	2243	
PB1	2244	2244	
PB1	2245	2245	
PB1	2246	2246	
PB1	2247	2247	
PB1	2248	2248	
PB1	2249	2249	
PB1	2250	2250	
PB1	2251	2251	
PB1	2252	2252	
PB1	2253	2253	
PB1	2254	2254	
PB1	2255	2255	
PB1	2256	2256	
PB1	2257	2257	
PB1	2258	2258	
PB1	2259	2259	
PB1	2260	2260	
PB1	2261	2261	
PB1	2262	2262	
PB1	2263	2263	
PB1	2264	2264	
PB1	2265	2265	
PB1	2266	2266	
PB1	2267	2267	
PB1	2268	2268	
PB1	2269	2269	
PB1	2270	2270	
PB1	2271	2271	
PB1	2272	2272	
PB1	2273	2273	
PB1	2274	2274	
PB1	2275	2275	
PB1	2276	2276	
PB1	2277	2277	
PB1	2278	2278	
PB1	2279	2279	
PB1	2280	2280	
PB1	2281	2281	
PB1	2282	2282	
PB1	2283	2283	
PB1	2284	2284	
PB1	2285	2285	
PB1	2286	2286	
PB1	2287	2287	
PB1	2288	2288	
PB1	2289	2289	
PB1	2290	2290	
PB1	2291	2291	
PB1	2292	2292	
PB1	2293	2293	
PB1	2294	2294	
PB1	2295	2295	
PB1	2296	2296	
PB1	2297	2297	
PB1	2298	2298	
PB1	2299	2299	
PB1	2300	2300	
PB1	2301	2301	
PB1	2302	2302	
PB1	2303	2303	
PB1	2304	2304	
PB1	2305	2305	
PB1	2306	2306	
PB1	2307	2307	
PB1	2308	2308	
PB1	2309	2309	
PB1	2310	2310	
PB1	2311	2311	
PB1	2312	2312	
PB1	2313	2313	
PB1	2314	2314	
PB1	2315	2315	
PB1	2316	2316	
PB1	2317	2317	
PB1	2318	2318	
PB1	2319	2319	
PB1	2320	2320	
PB1	2321	2321	
PB1	2322	2322	
PB1	2323	2323	
PB1	2324	2324	
PB1	2325	2325	
PB1	2326	2326	
PB1	2327	2327	
PB1	2328	2328	
PB1	2329	2329	
PB1	2330	2330	
PB1	2331	2331	
PB1	2332	2332	
PB1	2333	2333	
PB1	2334	2334	
PB1	2335	2335	
PB1	2336	2336	
PB1	2337	2337	
PB1	2338	2338	
PB1	2339	2339	
PB1	2340	2340	
PB1	2341	2341	
PA	1	1	
PA	2	2	
PA	3	3	
PA	4	4	
PA	5	5	
PA	6	6	
PA	7	7	
PA	8	8	
PA	9	9	
PA	10	10	
PA	11	11	
PA	12	12	
PA	13	13	
PA	14	14	
PA	15	15	
PA	16	16	
PA	17	17	
PA	18	18	
PA	19	19	
PA	20	20	
PA	21	21	
PA	22	22	
PA	23	23	
PA	24	24	
PA	25	25	
PA	26	26	
PA	27	27	
PA	28	28	
PA	29	29	
PA	30	30	
PA	31	31	
PA	32	32	
PA	33	33	
PA	34	34	
PA	35	35	
PA	36	36	
PA	37	37	
PA	38	38	
PA	39	39	
PA	40	40	
PA	41	41	
PA	42	42	
PA	43	43	
PA	44	44	
PA	45	45	
PA	46	46	
PA	47	47	
PA	48	48	
PA	49	49	
PA	50	50	
PA	51	51	
PA	52	52	
PA	53	53	
PA	54	54	
PA	55	55	
PA	56	56	
PA	57	57	
PA	58	58	
PA	59	59	
PA	60	60	
PA	61	61	
PA	62	62	
PA	63	63	
PA	64	64	
PA	65	65	
PA	66	66	
PA	67	67	
PA	68	68	
PA	69	69	
PA	70	70	
PA	71	71	
PA	72	72	
PA	73	73	
PA	74	74	
PA	75	75	
PA	76	76	
PA	77	77	
PA	78	78	
PA	79	79	
PA	80	80	
PA	81	81	
PA	82	82	
PA	83	83	
PA	84	84	
PA	85	85	
PA	86	86	
PA	87	87	
PA	88	88	
PA	89	89	
PA	90	90	
PA	91	91	
PA	92	92	
PA	93	93	
PA	94	94	
PA	95	95	
PA	96	96	
PA	97	97	
PA	98	98	
PA	99	99	
PA	100	100	
PA	101	101	
PA	102	102	
PA	103	103	
PA	104	104	
PA	105	105	
PA	106	106	
PA	107	107	
PA	108	108	
PA	109	109	
PA	110	110	
PA	111	111	
PA	112	112	
PA	113	113	
PA	114	114	
PA	115	115	
PA	116	116	
PA	117	117	
PA	118	118	
PA	119	119	
PA	120	120	
PA	121	121	
PA	122	122	
PA	123	123	
PA	124	124	
PA	125	125	
PA	126	126	
PA	127	127	
PA	128	128	
PA	129	129	
PA	130	130	
PA	131	131	
PA	132	132	
PA	133	133	
PA	134	134	
PA	135	135	
PA	136	136	
PA	137	137	
PA	138	138	
PA	139	139	
PA	140	140	
PA	141	141	
PA	142	142	
PA	143	143	
PA	144	144	
PA	145	145	
PA	146	146	
PA	147	147	
PA	148	148	
PA	149	149	
PA	150	150	
PA	151	151	
PA	152	152	
PA	153	153	
PA	154	154	
PA	155	155	
PA	156	156	
PA	157	157	
PA	158	158	
PA	159	159	
PA	160	160	
PA	161	161	
PA	162	162	
PA	163	163	
PA	164	164	
PA	165	165	
PA	166	166	
PA	167	167	
PA	168	168	
PA	169	169	
PA	170	170	
PA	171	171	
PA	172	172	
PA	173	173	
PA	174	174	
PA	175	175	
PA	176	176	
PA	177	177	
PA	178	178	
PA	179	179	
PA	180	180	
PA	181	181	
PA	182	182	
PA	183	183	
PA	184	184	
PA	185	185	
PA	186	186	
PA	187	187	
PA	188	188	
PA	189	189	
PA	190	190	
PA	191	191	
PA	192	192	
PA	193	193	
PA	194	194	
PA	195	195	
PA	196	196	
PA	197	197	
PA	198	198	
PA	199	199	
PA	200	200	
PA	201	201	
PA	202	202	
PA	203	203	
PA	204	204	
PA	205	205	
PA	206	206	
PA	207	207	
PA	208	208	
PA	209	209	
PA	210	210	
PA	211	211	
PA	212	212	
PA	213	213	
PA	214	214	
PA	215	215	
PA	216	216	
PA	217	217	
PA	218	218	
PA	219	219	
PA	220	220	
PA	221	221	
PA	222	222	
PA	223	223	
PA	224	224	
PA	225	225	
PA	226	226	
PA	227	227	
PA	228	228	
PA	229	229	
PA	230	230	
PA	231	231	
PA	232	232	
PA	233	233	
PA	234	234	
PA	235	235	
PA	236	236	
PA	237	237	
PA	238	238	
PA	239	239	
PA	240	240	
PA	241	241	
PA	242	242	
PA	243	243	
PA	244	244	
PA	245	245	
PA	246	246	
PA	247	247	
PA	248	248	
PA	249	249	
PA	250	250	
PA	251	251	
PA	252	252	
PA	253	253	
PA	254	254	
PA	255	255	
PA	256	256	
PA	257	257	
PA	258	258	
PA	259	259	
PA	260	260	
PA	261	261	
PA	262	262	
PA	263	263	
PA	264	264	
PA	265	265	
PA	266	266	
PA	267	267	
PA	268	268	
PA	269	269	
PA	270	270	
PA	271	271	
PA	272	272	
PA	273	273	
PA	274	274	
PA	275	275	
PA	276	276	
PA	277	277	
PA	278	278	
PA	279	279	
PA	280	280	
PA	281	281	
PA	282	282	
PA	283	283	
PA	284	284	
PA	285	285	
PA	286	286	
PA	287	287	
PA	288	288	
PA	289	289	
PA	290	290	
PA	291	291	
PA	292	292	
PA	293	293	
PA	294	294	
PA	295	295	
PA	296	296	
PA	297	297	
PA	298	298	
PA	299	299	
PA	300	300	
PA	301	301	
PA	302	302	
PA	303	303	
PA	304	304	
PA	305	305	
PA	306	306	
PA	307	307	
PA	308	308	
PA	309	309	
PA	310	310	
PA	311	311	
PA	312	312	
PA	313	313	
PA	314	314	
PA	315	315	
PA	316	316	
PA	317	317	
PA	318	318	
PA	319	319	
PA	320	320	
PA	321	321	
PA	322	322	
PA	323	323	
PA	324	324	
PA	325	325	
PA	326	326	
PA	327	327	
PA	328	328	
PA	329	329	
PA	330	330	
PA	331	331	
PA	332	332	
PA	333	333	
PA	334	334	
PA	335	335	
PA	336	336	
PA	337	337	
PA	338	338	
PA	339	339	
PA	340	340	
PA	341	341	
PA	342	342	
PA	343	343	
PA	344	344	
PA	345	345	
PA	346	346	
PA	347	347	
PA	348	348	
PA	349	349	
PA	350	350	
PA	351	351	
PA	352	352	
PA	353	353	
PA	354	354	
PA	355	355	
PA	356	356	
PA	357	357	
PA	358	358	
PA	359	359	
PA	360	360	
PA	361	361	
PA	362	362	
PA	363	363	
PA	364	364	
PA	365	365	
PA	366	366	
PA	367	367	
PA	368	368	
PA	369	369	
PA	370	370	
PA	371	371	
PA	372	372	
PA	373	373	
PA	374	374	
PA	375	375	
PA	376	376	
PA	377	377	
PA	378	378	
PA	379	379	
PA	380	380	
PA	381	381	
PA	382	382	
PA	383	383	
PA	384	384	
PA	385	385	
PA	386	386	
PA	387	387	
PA	388	388	
PA	389	389	
PA	390	390	
PA	391	391	
PA	392	392	
PA	393	393	
PA	394	394	
PA	395	395	
PA	396	396	
PA	397	397	
PA	398	398	
PA	399	399	
PA	400	400	
PA	401	401	
PA	402	402	
PA	403	403	
PA	404	404	
PA	405	405	
PA	406	406	
PA	407	407	
PA	408	408	
PA	409	409	
PA	410	410	
PA	411	411	
PA	412	412	
PA	413	413	
PA	414	414	
PA	415	415	
PA	416	416	
PA	417	417	
PA	418	418	
PA	419	419	
PA	420	420	
PA	421	421	
PA	422	422	
PA	423	423	
PA	424	424	
PA	425	425	
PA	426	426	
PA	427	427	
PA	428	428	
PA	429	429	
PA	430	430	
PA	431	431	
PA	432	432	
PA	433	433	
PA	434	434	
PA	435	435	
PA	436	436	
PA	437	437	
PA	438	438	
PA	439	439	
PA	440	440	
PA	441	441	
PA	442	442	
PA	443	443	
PA	444	444	
PA	445	445	
PA	446	446	
PA	447	447	
PA	448	448	
PA	449	449	
PA	450	450	
PA	451	451	
PA	452	452	
PA	453	453	
PA	454	454	
PA	455	455	
PA	456	456	
PA	457	457	
PA	458	458	
PA	459	459	
PA	460	460	
PA	461	461	
PA	462	462	
PA	463	463	
PA	464	464	
PA	465	465	
PA	466	466	
PA	467	467	
PA	468	468	
PA	469	469	
PA	470	470	
PA	471	471	
PA	472	472	
PA	473	473	
PA	474	474	
PA	475	475	
PA	476	476	
PA	477	477	
PA	478	478	
PA	479	479	
PA	480	480	
PA	481	481	
PA	482	482	
PA	483	483	
PA	484	484	
PA	485	485	
PA	486	486	
PA	487	487	
PA	488	488	
PA	489	489	
PA	490	490	
PA	491	491	
PA	492	492	
PA	493	493	
PA	494	494	
PA	495	495	
PA	496	496	
PA	497	497	
PA	498	498	
PA	499	499	
PA	500	500	
PA	501	501	
PA	502	502	
PA	503	503	
PA	504	504	
PA	505	505	
PA	506	506	
PA	507	507	
PA	508	508	
PA	509	509	
PA	510	510	
PA	511	511	
PA	512	512	
PA	513	513	
PA	514	514	
PA	515	515	
PA	516	516	
PA	517	517	
PA	518	518	
PA	519	519	
PA	520	520	
PA	521	521	
PA	522	522	
PA	523	523	
PA	524	524	
PA	525	525	
PA	526	526	
PA	527	527	
PA	528	528	
PA	529	529	
PA	530	530	
PA	531	531	
PA	532	532	
PA	533	533	
PA	534	534	
PA	535	535	
PA	536	536	
PA	537	537	
PA	538	538	
PA	539	539	
PA	540	540	
PA	541	541	
PA	542	542	
PA	543	543	
PA	544	544	
PA	545	545	
PA	546	546	
PA	547	547	
PA	548	548	
PA	549	549	
PA	550	550	
PA	551	551	
PA	552	552	
PA	553	553	
PA	554	554	
PA	555	555	
PA	556	556	
PA	557	557	
PA	558	558	
PA	559	559	
PA	560	560	
PA	561	561	
PA	562	562	
PA	563	563	
PA	564	564	
PA	565	565	
PA	566	566	
PA	567	567	
PA	568	568	
PA	569	569	
PA	570	570	
PA	571	571	
PA	572	572	
PA	573	573	
PA	574	574	
PA	575	575	
PA	576	576	
PA	577	577	
PA	578	578	
PA	579	579	
PA	580	580	
PA	581	581	
PA	582	582	
PA	583	583	
PA	584	584	
PA	585	585	
PA	586	586	
PA	587	587	
PA	588	588	
PA	589	589	
PA	590	590	
PA	591	591	
PA	592	592	
PA	593	593	
PA	594	594	
PA	595	595	
PA	596	596	
PA	597	597	
PA	598	598	
PA	599	599	
PA	600	600	
PA	601	601	
PA	602	602	
PA	603	603	
PA	604	604	
PA	605	605	
PA	606	606	
PA	607	607	
PA	608	608	
PA	609	609	
PA	610	610	
PA	611	611	
PA	612	612	
PA	613	613	
PA	614	614	
PA	615	615	
PA	616	616	
PA	617	617	
PA	618	618	
PA	619	619	
PA	620	620	
PA	621	621	
PA	622	622	
PA	623	623	
PA	624	624	
PA	625	625	
PA	626	626	
PA	627	627	
PA	628	628	
PA	629	629	
PA	630	630	
PA	631	631	
PA	632	632	
PA	633	633	
PA	634	634	
PA	635	635	
PA	636	636	
PA	637	637	
PA	638	638	
PA	639	639	
PA	640	640	
PA	641	641	
PA	642	642	
PA	643	643	
PA	644	644	
PA	645	645	
PA	646	646	
PA	647	647	
PA	648	648	
PA	649	649	
PA	650	650	
PA	651	651	
PA	652	652	
PA	653	653	
PA	654	654	
PA	655	655	
PA	656	656	
PA	657	657	
PA	658	658	
PA	659	659	
PA	660	660	
PA	661	661	
PA	662	662	
PA	663	663	
PA	664	664	
PA	665	665	
PA	666	666	
PA	667	667	
PA	668	668	
PA	669	669	
PA	670	670	
PA	671	671	
PA	672	672	
PA	673	673	
PA	674	674	
PA	675	675	
PA	676	676	
PA	677	677	
PA	678	678	
PA	679	679	
PA	680	680	
PA	681	681	
PA	682	682	
PA	683	683	
PA	684	684	
PA	685	685	
PA	686	686	
PA	687	687	
PA	688	688	
PA	689	689	
PA	690	690	
PA	691	691	
PA	692	692	
PA	693	693	
PA	694	694	
PA	695	695	
PA	696	696	
PA	697	697	
PA	698	698	
PA	699	699	
PA	700	700	
PA	701	701	
PA	702	702	
PA	703	703	
PA	704	704	
PA	705	705	
PA	706	706	
PA	707	707	
PA	708	708	
PA	709	709	
PA	710	710	
PA	711	711	
PA	712	712	
PA	713	713	
PA	714	714	
PA	715	715	
PA	716	716	
PA	717	717	
PA	718	718	
PA	719	719	
PA	720	720	
PA	721	721	
PA	722	722	
PA	723	723	
PA	724	724	
PA	725	725	
PA	726	726	
PA	727	727	
PA	728	728	
PA	729	729	
PA	730	730	
PA	731	731	
PA	732	732	
PA	733	733	
PA	734	734	
PA	735	735	
PA	736	736	
PA	737	737	
PA	738	738	
PA	739	739	
PA	740	740	
PA	741	741	
PA	742	742	
PA	743	743	
PA	744	744	
PA	745	745	
PA	746	746	
PA	747	747	
PA	748	748	
PA	749	749	
PA	750	750	
PA	751	751	
PA	752	752	
PA	753	753	
PA	754	754	
PA	755	755	
PA	756	756	
PA	757	757	
PA	758	758	
PA	759	759	
PA	760	760	
PA	761	761	
PA	762	762	
PA	763	763	
PA	764	764	
PA	765	765	
PA	766	766	
PA	767	767	
PA	768	768	
PA	769	769	
PA	770	770	
PA	771	771	
PA	772	772	
PA	773	773	
PA	774	774	
PA	775	775	
PA	776	776	
PA	777	777	
PA	778	778	
PA	779	779	
PA	780	780	
PA	781	781	
PA	782	782	
PA	783	783	
PA	784	784	
PA	785	785	
PA	786	786	
PA	787	787	
PA	788	788	
PA	789	789	
PA	790	790	
PA	791	791	
PA	792	792	
PA	793	793	
PA	794	794	
PA	795	795	
PA	796	796	
PA	797	797	
PA	798	798	
PA	799	799	
PA	800	800	
PA	801	801	
PA	802	802	
PA	803	803	
PA	804	804	
PA	805	805	
PA	806	806	
PA	807	807	
PA	808	808	
PA	809	809	
PA	810	810	
PA	811	811	
PA	812	812	
PA	813	813	
PA	814	814	
PA	815	815	
PA	816	816	
PA	817	817	
PA	818	818	
PA	819	819	
PA	820	820	
PA	821	821	
PA	822	822	
PA	823	823	
PA	824	824	
PA	825	825	
PA	826	826	
PA	827	827	
PA	828	828	
PA	829	829	
PA	830	830	
PA	831	831	
PA	832	832	
PA	833	833	
PA	834	834	
PA	835	835	
PA	836	836	
PA	837	837	
PA	838	838	
PA	839	839	
PA	840	840	
PA	841	841	
PA	842	842	
PA	843	843	
PA	844	844	
PA	845	845	
PA	846	846	
PA	847	847	
PA	848	848	
PA	849	849	
PA	850	850	
PA	851	851	
PA	852	852	
PA	853	853	
PA	854	854	
PA	855	855	
PA	856	856	
PA	857	857	
PA	858	858	
PA	859	859	
PA	860	860	
PA	861	861	
PA	862	862	
PA	863	863	
PA	864	864	
PA	865	865	
PA	866	866	
PA	867	867	
PA	868	868	
PA	869	869	
PA	870	870	
PA	871	871	
PA	872	872	
PA	873	873	
PA	874	874	
PA	875	875	
PA	876	876	
PA	877	877	
PA	878	878	
PA	879	879	
PA	880	880	
PA	881	881	
PA	882	882	
PA	883	883	
PA	884	884	
PA	885	885	
PA	886	886	
PA	887	887	
PA	888	888	
PA	889	889	
PA	890	890	
PA	891	891	
PA	892	892	
PA	893	893	
PA	894	894	
PA	895	895	
PA	896	896	
PA	897	897	
PA	898	898	
PA	899	899	
PA	900	900	
PA	901	901	
PA	902	902	
PA	903	903	
PA	904	904	
PA	905	905	
PA	906	906	
PA	907	907	
PA	908	908	
PA	909	909	
PA	910	910	
PA	911	911	
PA	912	912	
PA	913	913	
PA	914	914	
PA	915	915	
PA	916	916	
PA	917	917	
PA	918	918	
PA	919	919	
PA	920	920	
PA	921	921	
PA	922	922	
PA	923	923	
PA	924	924	
PA	925	925	
PA	926	926	
PA	927	927	
PA	928	928	
PA	929	929	
PA	930	930	
PA	931	931	
PA	932	932	
PA	933	933	
PA	934	934	
PA	935	935	
PA	936	936	
PA	937	937	
PA	938	938	
PA	939	939	
PA	940	940	
PA	941	941	
PA	942	942	
PA	943	943	
PA	944	944	
PA	945	945	
PA	946	946	
PA	947	947	
PA	948	948	
PA	949	949	
PA	950	950	
PA	951	951	
PA	952	952	
PA	953	953	
PA	954	954	
PA	955	955	
PA	956	956	
PA	957	957	
PA	958	958	
PA	959	959	
PA	960	960	
PA	961	961	
PA	962	962	
PA	963	963	
PA	964	964	
PA	965	965	
PA	966	966	
PA	967	967	
PA	968	968	
PA	969	969	
PA	970	970	
PA	971	971	
PA	972	972	
PA	973	973	
PA	974	974	
PA	975	975	
PA	976	976	
PA	977	977	
PA	978	978	
PA	979	979	
PA	980	980	
PA	981	981	
PA	982	982	
PA	983	983	
PA	984	984	
PA	985	985	
PA	986	986	
PA	987	987	
PA	988	988	
PA	989	989	
PA	990	990	
PA	991	991	
PA	992	992	
PA	993	993	
PA	994	994	
PA	995	995	
PA	996	996	
PA	997	997	
PA	998	998	
PA	999	999	
PA	1000	1000	
PA	1001	1001	
PA	1002	1002	
PA	1003	1003	
PA	1004	1004	
PA	1005	1005	
PA	1006	1006	
PA	1007	1007	
PA	1008	1008	
PA	1009	1009	
PA	1010	1010	
PA	1011	1011	
PA	1012	1012	
PA	1013	1013	
PA	1014	1014	
PA	1015	1015	
PA	1016	1016	
PA	1017	1017	
PA	1018	1018	
PA	1019	1019	
PA	1020	1020	
PA	1021	1021	
PA	1022	1022	
PA	1023	1023	
PA	1024	1024	
PA	1025	1025	
PA	1026	1026	
PA	1027	1027	
PA	1028	1028	
PA	1029	1029	
PA	1030	1030	
PA	1031	1031	
PA	1032	1032	
PA	1033	1033	
PA	1034	1034	
PA	1035	1035	
PA	1036	1036	
